parcel_id,order_id,customer_id,created_at,delivery_date,batch_id,depot_id,dropoff_lat,dropoff_lng,dropoff_address,dropoff_zone_id,dropoff_postal_code,dropoff_location_type,floor_number,has_elevator,road_access_type,weight_kg,length_cm,width_cm,height_cm,volume_m3,actual_shape,density_kg_m3,fragile,stackable,max_stack_weight_kg,loading_orientation_fixed,top_face_id,do_not_tilt,keep_dry,two_person_lift,requires_signature,hazardous,hazmat_class,requires_refrigeration,temp_min_celsius,temp_max_celsius,category,priority_level,service_type,is_return,attempt_number,time_window_start,time_window_end,time_window_flexibility,customer_available_probability,preferred_time_slot
P-0000061,O-0000050,C-0015199,2026-01-03 13:09:17,2026-01-05,B-20260105-001,D-CMB-001,6.938961,79.854757,"No. 43, High Level Road, Pettah, Sri Lanka",Z-CMB-002,01100,residential,0,False,narrow_lane,1.0,22.0,20.3,17.9,0.00799414,cuboid,125.092,False,True,7.1,True,width_height,True,False,False,False,False,,False,,,small_parcel,standard,collection_point,False,1,12:10:00,20:17:00,anytime,0.79,afternoon
P-0000062,O-0000051,C-0006262,2026-01-02 13:23:22,2026-01-05,B-20260105-001,D-CMB-001,6.938987,79.856487,"No. 290, Station Road, Floor 2, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,2,True,standard,5.777,61.0,44.3,27.2,0.07350256,cuboid,78.596,False,True,38.81,False,,False,True,False,False,False,,False,,,large_parcel,express,door_to_door,False,1,10:47:00,14:19:00,flexible_±30min,0.913,any
P-0000063,O-0000052,C-0009119,2026-01-03 10:15:03,2026-01-05,B-20260105-001,D-CMB-001,6.894104,79.840885,"No. 134, Market Lane, Floor 2, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,2,False,standard,2.193,41.6,24.7,23.9,0.024557728,cuboid,89.3,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:02:00,20:23:00,flexible_±30min,0.724,afternoon
P-0000064,O-0000053,C-0016634,2026-01-02 19:30:09,2026-01-05,B-20260105-001,D-CMB-001,6.935367,79.841211,"No. 201, Hospital Road, Floor 1, Colombo Fort, Sri Lanka",Z-CMB-001,00100,commercial,1,False,narrow_lane,2.632,36.8,34.8,20.3,0.025996992,cuboid,101.242,False,True,21.94,True,length_width,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:48:00,20:50:00,anytime,0.874,afternoon
P-0000065,O-0000054,C-0012322,2026-01-04 17:50:33,2026-01-05,B-20260105-001,D-CMB-001,6.938823,79.856778,"No. 75, Railway Avenue, Floor 4, Pettah, Sri Lanka",Z-CMB-002,01100,residential,4,False,standard,0.158,16.4,14.2,3.1,0.000721928,flat,218.858,False,True,14.16,False,,False,True,False,False,False,,False,,,document,express,door_to_door,False,2,08:28:00,11:37:00,fixed,0.757,morning
P-0000066,O-0000055,C-0011968,2026-01-03 08:17:02,2026-01-05,B-20260105-001,D-CMB-001,6.916131,79.991703,"No. 362, School Lane, Floor 1, Kelaniya, Sri Lanka",Z-CMB-012,11600,residential,1,False,standard,6.984,47.8,32.8,28.0,0.04389952,irregular,159.091,False,False,0.0,True,length_width,True,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:39:00,18:27:00,anytime,0.879,morning
P-0000067,O-0000056,C-0001562,2026-01-04 21:46:51,2026-01-05,B-20260105-001,D-CMB-001,6.95,79.876424,"No. 353, Baseline Road, Floor 1, Kotahena, Sri Lanka",Z-CMB-011,01300,commercial,1,False,restricted_access,7.487,34.8,43.0,30.1,0.04504164,cuboid,166.224,False,True,31.59,True,length_height,True,True,False,True,True,biological,False,,,hazmat,express,door_to_door,False,1,11:02:00,14:34:00,flexible_±30min,0.735,morning
P-0000068,O-0000056,C-0017994,2026-01-04 16:53:42,2026-01-05,B-20260105-001,D-CMB-001,6.937974,79.85435,"No. 88, High Level Road, Floor 1, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,1,False,standard,6.192,46.5,33.4,20.5,0.03183855,cuboid,194.481,False,True,29.38,False,,False,False,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:26:00,20:45:00,flexible_±30min,0.964,afternoon
P-0000069,O-0000057,C-0015836,2026-01-03 16:47:16,2026-01-05,B-20260105-001,D-CMB-001,6.93497,79.840099,"No. 302, Temple Road, Colombo Fort, Sri Lanka",Z-CMB-001,00100,industrial,0,False,restricted_access,11.602,81.7,41.8,31.7,0.108257402,cuboid,107.171,False,True,56.79,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,10:00:00,18:58:00,anytime,0.877,morning
P-0000070,O-0000058,C-0015456,2026-01-04 12:00:00,2026-01-05,B-20260105-001,D-CMB-001,6.919012,79.877929,"No. 97, Flower Road, Borella, Sri Lanka",Z-CMB-006,00800,residential,0,False,standard,4.551,42.4,22.5,19.5,0.018603,soft_pack,244.638,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:31:00,15:46:00,flexible_±30min,0.817,morning
P-0000071,O-0000059,C-0015389,2026-01-03 12:13:31,2026-01-05,B-20260105-001,D-CMB-001,6.909882,79.940521,"No. 141, Railway Avenue, Kelaniya, Sri Lanka",Z-CMB-012,11600,residential,0,False,narrow_lane,9.367,45.3,27.7,30.8,0.038648148,soft_pack,242.366,False,True,35.19,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:12:00,16:03:00,anytime,0.763,morning
P-0000072,O-0000060,C-0010965,2026-01-04 11:36:14,2026-01-05,B-20260105-001,D-CMB-001,6.947623,79.871895,"No. 19, High Level Road, Kotahena, Sri Lanka",Z-CMB-011,01300,industrial,0,False,standard,5.436,40.0,33.0,20.2,0.026664,cuboid,203.87,False,True,29.65,False,,False,False,False,False,False,,False,,,medium_parcel,standard,collection_point,True,1,09:11:00,17:30:00,flexible_±30min,0.989,evening
P-0000073,O-0000061,C-0010847,2026-01-03 07:21:23,2026-01-05,B-20260105-001,D-CMB-001,6.935284,79.841702,"No. 205, Duplication Road, Colombo Fort, Sri Lanka",Z-CMB-001,00100,commercial,0,False,narrow_lane,5.147,67.0,28.1,31.2,0.05874024,irregular,87.623,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,collection_point,False,1,14:58:00,20:57:00,flexible_±30min,0.858,afternoon
P-0000074,O-0000062,C-0016872,2026-01-03 20:38:36,2026-01-05,B-20260105-001,D-CMB-001,6.907139,79.846336,"No. 222, Galle Road, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,0,False,standard,5.304,42.8,36.3,19.6,0.030451344,cuboid,174.18,True,False,0.0,True,width_height,True,True,False,True,False,,False,,,medium_parcel,express,locker_drop,False,1,14:38:00,17:33:00,flexible_±30min,0.956,afternoon
P-0000075,O-0000062,C-0011207,2026-01-02 14:58:10,2026-01-05,B-20260105-001,D-CMB-001,6.916985,79.843199,"No. 86, Baseline Road, Floor 3, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,3,True,pedestrian_only,3.823,41.4,32.6,31.4,0.042378696,cuboid,90.21,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,True,1,10:32:00,19:41:00,flexible_±30min,0.926,afternoon
P-0000076,O-0000062,C-0008194,2026-01-04 11:44:14,2026-01-05,B-20260105-001,D-CMB-001,6.91339,79.860277,"No. 292, Duplication Road, Floor 1, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,1,False,standard,8.633,46.4,32.9,23.0,0.03511088,cuboid,245.878,False,True,35.35,False,,False,True,False,False,False,,True,2.0,4.2,perishable,standard,door_to_door,False,1,12:46:00,19:16:00,flexible_±30min,0.674,afternoon
P-0000077,O-0000063,C-0012149,2026-01-04 19:10:17,2026-01-05,B-20260105-001,D-CMB-001,6.931996,79.835123,"No. 103, Railway Avenue, Floor 5, Colombo Fort, Sri Lanka",Z-CMB-001,00100,residential,5,False,narrow_lane,5.479,43.3,32.3,28.6,0.039999674,cuboid,136.976,False,False,0.0,True,length_width,True,True,False,False,False,,True,-1.0,2.4,perishable,standard,door_to_door,False,1,08:34:00,14:11:00,anytime,0.686,morning
P-0000078,O-0000064,C-0003474,2026-01-04 12:06:42,2026-01-05,B-20260105-001,D-CMB-001,6.932767,79.842639,"No. 250, Flower Road, Colombo Fort, Sri Lanka",Z-CMB-001,00100,commercial,0,True,narrow_lane,2.284,38.9,21.1,15.3,0.012558087,cuboid,181.875,False,True,7.82,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:15:00,16:33:00,flexible_±30min,0.908,morning
P-0000079,O-0000065,C-0015942,2026-01-02 15:49:51,2026-01-05,B-20260105-001,D-CMB-001,6.906611,79.850661,"No. 381, Lake Road, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,0,False,standard,2.302,35.7,38.7,24.6,0.033987114,cuboid,67.732,False,True,14.05,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:04:00,18:15:00,flexible_±30min,0.833,morning
P-0000080,O-0000066,C-0004721,2026-01-01 15:17:57,2026-01-05,B-20260105-001,D-CMB-001,6.939941,79.85546,"No. 252, Park Road, Floor 5, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,5,True,narrow_lane,1.757,28.8,18.4,11.1,0.005882112,cuboid,298.702,False,True,17.7,False,,False,False,False,False,False,,False,,,small_parcel,priority,door_to_door,False,1,09:06:00,10:58:00,fixed,0.859,morning
P-0000081,O-0000067,C-0002895,2026-01-05 16:52:42,2026-01-05,B-20260105-001,D-CMB-001,6.908484,79.847295,"No. 136, Hospital Road, Floor 2, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,2,True,standard,0.409,24.6,17.4,2.0,0.00085608,cuboid,477.759,False,True,9.12,False,,False,True,False,False,False,,False,,,document,express,door_to_door,False,1,09:34:00,12:20:00,flexible_±30min,0.891,morning
P-0000082,O-0000068,C-0014113,2026-01-03 11:15:44,2026-01-05,B-20260105-001,D-CMB-001,6.91166,79.856178,"No. 259, High Level Road, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,0,False,standard,35.51,80.3,61.8,56.2,0.278894748,cuboid,127.324,False,True,88.82,False,,False,False,True,True,False,,False,,,large_parcel,priority,door_to_door,True,3,13:22:00,14:57:00,fixed,0.99,afternoon
P-0000083,O-0000069,C-0006916,2026-01-04 08:46:41,2026-01-05,B-20260105-001,D-CMB-001,6.909843,79.848617,"No. 326, Temple Road, Floor 7, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,7,True,standard,20.558,62.7,47.7,56.3,0.168381477,cuboid,122.092,False,True,60.75,False,,False,True,False,True,False,,False,,,large_parcel,standard,door_to_door,False,1,10:11:00,18:48:00,flexible_±30min,0.775,morning
P-0000084,O-0000070,C-0014939,2026-01-01 14:16:14,2026-01-05,B-20260105-001,D-CMB-001,6.942435,79.857198,"No. 295, Galle Road, Floor 5, Pettah, Sri Lanka",Z-CMB-002,01100,residential,5,True,restricted_access,5.71,45.8,37.8,13.4,0.023198616,cuboid,246.135,False,True,23.35,False,,False,True,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,09:46:00,12:46:00,flexible_±30min,0.61,morning
P-0000085,O-0000071,C-0011386,2026-01-03 16:59:45,2026-01-05,B-20260105-001,D-CMB-001,6.940611,79.854638,"No. 180, High Level Road, Floor 3, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,3,True,pedestrian_only,1.255,30.9,18.0,17.4,0.00967788,cuboid,129.677,False,True,14.07,False,,False,False,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:18:00,18:26:00,flexible_±30min,0.84,morning
P-0000086,O-0000072,C-0006525,2026-01-04 12:06:12,2026-01-05,B-20260105-001,D-CMB-001,6.909535,79.854196,"No. 187, High Level Road, Floor 1, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,1,False,standard,3.741,42.0,35.3,20.8,0.03083808,soft_pack,121.311,False,True,13.37,False,,False,True,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:56:00,17:03:00,flexible_±30min,0.778,any
P-0000087,O-0000073,C-0017312,2026-01-03 09:27:53,2026-01-05,B-20260105-001,D-CMB-001,6.901617,79.855646,"No. 248, Main Street, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,commercial,0,False,standard,8.77,59.0,29.5,20.1,0.03498405,cuboid,250.686,False,True,48.76,False,,False,True,False,False,False,,False,,,medium_parcel,standard,locker_drop,False,1,08:17:00,18:12:00,anytime,0.737,morning
P-0000088,O-0000073,C-0015529,2026-01-04 15:19:57,2026-01-05,B-20260105-001,D-CMB-001,6.912488,79.878748,"No. 278, Lake Road, Floor 1, Borella, Sri Lanka",Z-CMB-006,00800,residential,1,False,standard,2.943,59.7,30.5,17.8,0.03241113,irregular,90.802,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:53:00,19:19:00,flexible_±30min,0.909,afternoon
P-0000089,O-0000074,C-0007725,2026-01-04 08:50:58,2026-01-05,B-20260105-001,D-CMB-001,6.93991,79.855376,"No. 91, Hospital Road, Floor 10, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,10,True,standard,19.42,48.2,50.4,45.2,0.109803456,cuboid,176.861,False,True,95.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,12:14:00,20:49:00,anytime,0.8,afternoon
P-0000090,O-0000075,C-0014345,2026-01-04 21:53:07,2026-01-05,B-20260105-001,D-CMB-001,6.947464,79.861277,"No. 173, Railway Avenue, Floor 2, Kotahena, Sri Lanka",Z-CMB-011,01300,residential,2,False,standard,7.297,52.4,39.5,20.0,0.041396,cuboid,176.273,False,True,24.99,True,length_width,True,True,False,True,True,flammable,False,,,hazmat,standard,door_to_door,False,1,12:07:00,20:09:00,anytime,0.829,afternoon
P-0000091,O-0000076,C-0009286,2026-01-04 18:35:51,2026-01-05,B-20260105-001,D-CMB-001,6.934121,79.844439,"No. 149, Temple Road, Colombo Fort, Sri Lanka",Z-CMB-001,00100,commercial,0,False,standard,5.264,49.3,49.4,32.0,0.07793344,cuboid,67.545,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,collection_point,False,1,12:24:00,19:37:00,anytime,0.847,afternoon
P-0000092,O-0000077,C-0009654,2026-01-01 21:41:38,2026-01-05,B-20260105-001,D-CMB-001,6.908594,79.849511,"No. 220, Palm Grove, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,0,False,standard,6.77,52.4,29.3,18.4,0.028249888,soft_pack,239.647,True,False,0.0,True,length_height,True,True,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:46:00,18:52:00,flexible_±30min,0.973,evening
P-0000093,O-0000078,C-0012024,2026-01-05 07:10:56,2026-01-05,B-20260105-001,D-CMB-001,6.909614,79.848632,"No. 271, Park Road, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,0,False,narrow_lane,2.932,35.8,28.2,17.4,0.017566344,soft_pack,166.91,False,False,0.0,False,,False,False,False,False,False,,False,,,small_parcel,priority,collection_point,False,1,15:23:00,16:29:00,fixed,0.883,afternoon
P-0000094,O-0000079,C-0015765,2026-01-05 12:59:51,2026-01-05,B-20260105-001,D-CMB-001,6.896716,79.972642,"No. 289, Park Road, Floor 2, Kelaniya, Sri Lanka",Z-CMB-012,11600,industrial,2,True,standard,0.637,24.6,22.1,13.0,0.00706758,cuboid,90.13,False,True,8.2,False,,False,True,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,16:10:00,20:06:00,flexible_±30min,0.811,evening
P-0000095,O-0000080,C-0012695,2026-01-04 16:47:14,2026-01-05,B-20260105-001,D-CMB-001,6.940871,79.85579,"No. 286, Temple Road, Floor 7, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,7,True,standard,5.088,50.7,26.0,18.1,0.02385942,cuboid,213.249,False,True,24.44,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,10:36:00,20:35:00,anytime,0.895,evening
P-0000096,O-0000081,C-0005991,2026-01-03 17:59:50,2026-01-05,B-20260105-001,D-CMB-001,6.908682,79.850752,"No. 40, Main Street, Floor 1, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,1,False,standard,7.929,50.6,28.5,25.3,0.03648513,cuboid,217.321,False,True,28.34,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,14:21:00,20:51:00,flexible_±30min,0.739,afternoon
P-0000097,O-0000082,C-0010933,2026-01-04 12:02:23,2026-01-05,B-20260105-001,D-CMB-001,6.932074,79.841171,"No. 383, Main Street, Floor 1, Colombo Fort, Sri Lanka",Z-CMB-001,00100,commercial,1,True,standard,2.5,21.1,24.0,18.5,0.0093684,cuboid,266.855,False,True,14.66,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:47:00,19:06:00,flexible_±30min,0.893,afternoon
P-0000098,O-0000083,C-0011438,2026-01-04 15:35:38,2026-01-05,B-20260105-001,D-CMB-001,6.894995,79.832196,"No. 109, Temple Road, Floor 7, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,commercial,7,True,standard,0.328,20.2,22.9,3.4,0.001572772,cuboid,208.549,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,document,standard,door_to_door,False,2,11:31:00,17:49:00,anytime,0.946,any
P-0000099,O-0000083,C-0015048,2026-01-03 14:22:46,2026-01-05,B-20260105-001,D-CMB-001,6.894775,79.857486,"No. 23, Marine Drive, Floor 6, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,6,True,narrow_lane,4.428,54.8,38.6,32.5,0.0687466,irregular,64.41,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,True,1,11:51:00,20:51:00,anytime,0.889,evening
P-0000100,O-0000084,C-0017917,2026-01-04 10:49:36,2026-01-05,B-20260105-001,D-CMB-001,6.935145,79.839232,"No. 200, Palm Grove, Floor 2, Colombo Fort, Sri Lanka",Z-CMB-001,00100,residential,2,False,restricted_access,1.83,50.1,29.6,14.2,0.021058032,cuboid,86.903,False,True,14.19,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:21:00,20:37:00,anytime,0.842,afternoon
P-0000101,O-0000085,C-0014091,2026-01-04 13:49:30,2026-01-05,B-20260105-001,D-CMB-001,6.938617,79.85558,"No. 24, Main Street, Floor 2, Pettah, Sri Lanka",Z-CMB-002,01100,residential,2,False,standard,7.939,58.6,33.7,23.1,0.045618342,cuboid,174.031,False,True,31.38,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,10:05:00,16:46:00,anytime,0.898,any
P-0000102,O-0000086,C-0003962,2026-01-04 15:05:19,2026-01-05,B-20260105-001,D-CMB-001,6.911605,79.850708,"No. 155, Lake Road, Floor 15, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,15,True,standard,2.091,39.3,17.9,14.5,0.010200315,cuboid,204.994,True,False,0.0,True,width_height,True,False,False,True,False,,False,,,small_parcel,priority,door_to_door,False,1,10:36:00,12:21:00,fixed,0.844,morning
P-0000103,O-0000087,C-0002457,2026-01-04 20:04:06,2026-01-05,B-20260105-001,D-CMB-001,6.939453,79.855961,"No. 250, Main Street, Floor 2, Pettah, Sri Lanka",Z-CMB-002,01100,commercial,2,False,narrow_lane,17.737,33.9,35.0,39.3,0.04662945,cylinder,380.382,False,False,0.0,True,length_width,True,False,False,True,True,corrosive,False,,,hazmat,standard,door_to_door,False,1,10:04:00,16:24:00,anytime,0.905,morning
P-0000104,O-0000088,C-0015033,2026-01-04 14:15:12,2026-01-05,B-20260105-001,D-CMB-001,6.927039,79.850558,"No. 34, Canal Road, Slave Island, Sri Lanka",Z-CMB-003,00200,commercial,0,False,restricted_access,2.063,42.8,36.6,16.7,0.026160216,cuboid,78.86,False,True,16.6,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,08:38:00,17:55:00,flexible_±30min,0.937,any
P-0000105,O-0000088,C-0017224,2026-01-03 17:39:23,2026-01-05,B-20260105-001,D-CMB-001,6.940707,79.86008,"No. 255, Lake Road, Floor 5, Pettah, Sri Lanka",Z-CMB-002,01100,residential,5,True,standard,4.13,41.6,37.5,28.4,0.044304,cuboid,93.22,False,True,13.96,True,length_width,True,False,False,True,True,flammable,False,,,hazmat,standard,door_to_door,False,1,08:53:00,18:39:00,flexible_±30min,0.813,morning
P-0000106,O-0000089,C-0012574,2026-01-04 21:22:59,2026-01-05,B-20260105-001,D-CMB-001,6.945035,79.863104,"No. 282, Temple Road, Kotahena, Sri Lanka",Z-CMB-011,01300,residential,0,False,standard,3.349,45.0,23.1,13.1,0.01361745,cuboid,245.934,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,locker_drop,False,1,12:00:00,20:52:00,anytime,0.734,afternoon
P-0000107,O-0000090,C-0008970,2026-01-02 14:01:29,2026-01-05,B-20260105-001,D-CMB-001,6.889569,79.851314,"No. 13, Palm Grove, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,industrial,0,False,standard,4.38,48.9,34.3,31.5,0.052834005,cuboid,82.901,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,priority,door_to_door,False,1,13:29:00,14:55:00,fixed,0.908,afternoon
P-0000108,O-0000091,C-0007574,2026-01-04 14:05:15,2026-01-05,B-20260105-001,D-CMB-001,6.921608,79.854441,"No. 316, Marine Drive, Floor 3, Slave Island, Sri Lanka",Z-CMB-003,00200,residential,3,True,standard,3.989,39.5,33.5,18.9,0.025009425,cuboid,159.5,False,True,25.89,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,10:11:00,18:56:00,anytime,0.668,morning
P-0000109,O-0000092,C-0000506,2026-01-03 09:44:25,2026-01-05,B-20260105-001,D-CMB-001,6.942585,79.847626,"No. 84, Canal Road, Floor 4, Pettah, Sri Lanka",Z-CMB-002,01100,residential,4,True,narrow_lane,14.347,127.8,50.3,60.5,0.38891457,irregular,36.89,False,False,0.0,False,,False,False,False,True,False,,False,,,bulky,express,door_to_door,True,1,08:35:00,12:30:00,fixed,0.722,morning
P-0000110,O-0000093,C-0008992,2026-01-03 19:09:19,2026-01-05,B-20260105-001,D-CMB-001,6.909105,79.848271,"No. 140, High Level Road, Floor 1, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,1,False,restricted_access,12.21,42.5,40.8,28.7,0.0497658,soft_pack,245.349,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,priority,door_to_door,False,1,11:17:00,12:20:00,fixed,0.924,morning
P-0000111,O-0000094,C-0007694,2026-01-04 20:38:58,2026-01-05,B-20260105-001,D-CMB-001,6.917453,79.868912,"No. 180, Park Road, Borella, Sri Lanka",Z-CMB-006,00800,residential,0,False,standard,5.545,43.5,39.9,18.0,0.0312417,cuboid,177.487,False,True,30.43,False,,False,True,False,False,False,,False,,,medium_parcel,express,collection_point,False,1,12:55:00,16:41:00,fixed,0.647,afternoon
